Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover,Employee_Category,Tenure_Category,Engagement_Level,Performance_Level,Total_Employees,Is_High_Risk,Is_Turned_Over,Is_Remote,Is_Recognized,Engagement_Percentage,Performance_Percentage,Flexibility_Percentage,Retention_Success
1096,Employee_1096,Marketing,Manager,54,Male,17.2,0.53,0.97,Better Opportunity,Better Opportunity,Medium,No,9,4.9,Yes,No,Yes,9,13,Low,Salary Adjustment,2024-04-05,Yes,46-55,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,53.0,98.0,90,No
1097,Employee_1097,Marketing,Manager,23,Non-Binary,9.9,0.46,0.57,Cultural Issues,Better Opportunity,High,Yes,5,2.1,No,Yes,Yes,7,14,Low,Salary Adjustment,2024-04-06,No,18-25,5-10 yrs,Medium,Low,1,No,No,Yes,Yes,46.0,42.0,70,Yes
1098,Employee_1098,Sales,Manager,51,Female,16.6,0.57,0.93,Work-Life Balance,Relocation,High,Yes,7,3.0,Yes,Yes,No,9,2,Medium,Promotion Offered,2024-04-07,No,46-55,10-20 yrs,Medium,Average,1,No,No,No,Yes,57.0,60.0,90,Yes
1099,Employee_1099,It,Executive,41,Female,16.4,0.32,0.87,Management Conflict,Relocation,High,No,4,4.4,No,Yes,Yes,6,14,Low,Training,2024-04-08,No,36-45,10-20 yrs,Low,High,1,No,No,Yes,Yes,32.0,88.0,60,Yes
1100,Employee_1100,Sales,Senior Developer,39,Non-Binary,18.4,0.49,0.75,Lack of Growth,Compensation,High,Yes,0,3.1,Yes,Yes,Yes,6,10,Medium,Training,2024-04-09,Yes,36-45,10-20 yrs,Medium,Average,1,No,Yes,Yes,Yes,49.0,62.0,60,No
1101,Employee_1101,Sales,Manager,31,Female,6.3,0.89,0.76,Burnout,Better Opportunity,Medium,No,3,4.8,Yes,Yes,No,9,10,Medium,Mentorship,2024-04-10,Yes,26-35,5-10 yrs,High,High,1,No,Yes,No,Yes,89.0,96.0,90,No
1102,Employee_1102,It,Manager,45,Female,19.0,0.23,0.36,Work-Life Balance,Burnout,Low,No,10,3.0,Yes,Yes,Yes,10,1,Medium,Mentorship,2024-04-11,Yes,36-45,10-20 yrs,Low,Average,1,No,Yes,Yes,Yes,23.0,60.0,100,No
1103,Employee_1103,It,Lead,25,Non-Binary,3.5,0.32,0.97,Lack of Growth,Relocation,Low,No,5,4.5,No,Yes,Yes,8,8,Medium,Training,2024-04-12,Yes,18-25,2-5 yrs,Low,High,1,No,Yes,Yes,Yes,32.0,90.0,80,No
1104,Employee_1104,It,Analyst,58,Female,2.1,0.3,0.37,Burnout,Better Opportunity,Medium,No,8,4.4,No,No,Yes,8,9,Low,Salary Adjustment,2024-04-13,Yes,56-65,2-5 yrs,Low,High,1,No,Yes,Yes,Yes,30.0,88.0,80,No
1105,Employee_1105,It,Lead,25,Female,8.9,0.52,0.69,Cultural Issues,Better Opportunity,Medium,Yes,3,2.0,Yes,Yes,No,5,11,Medium,Mentorship,2024-04-14,No,18-25,5-10 yrs,Medium,Low,1,No,No,No,Yes,52.0,40.0,50,Yes
1106,Employee_1106,Marketing,Lead,34,Non-Binary,16.7,1.0,0.53,Cultural Issues,Personal Reasons,Low,Yes,5,3.2,Yes,Yes,Yes,8,5,High,Mentorship,2024-04-15,Yes,26-35,10-20 yrs,High,Average,1,Yes,Yes,Yes,Yes,100.0,64.0,80,No
1107,Employee_1107,Hr,Analyst,46,Female,9.7,0.34,0.6,Better Opportunity,Better Opportunity,Low,No,9,2.8,No,Yes,No,5,8,High,Mentorship,2024-04-16,Yes,46-55,5-10 yrs,Low,Average,1,Yes,Yes,No,Yes,34.0,56.0,50,No
1108,Employee_1108,Hr,Senior Developer,34,Female,16.7,0.32,0.73,Lack of Growth,Relocation,Low,Yes,10,3.4,No,Yes,No,9,4,High,Training,2024-04-17,Yes,26-35,10-20 yrs,Low,Average,1,Yes,Yes,No,Yes,32.0,68.0,90,No
1109,Employee_1109,It,Lead,39,Female,14.7,0.93,0.94,Management Conflict,Compensation,High,Yes,4,3.4,Yes,No,No,10,3,High,Training,2024-04-18,No,36-45,10-20 yrs,High,Average,1,Yes,No,No,Yes,93.0,68.0,100,Yes
1110,Employee_1110,Hr,Senior Developer,45,Female,4.6,0.91,0.62,Management Conflict,Better Opportunity,Low,No,8,4.7,Yes,No,No,9,11,Medium,Promotion Offered,2024-04-19,Yes,36-45,2-5 yrs,High,High,1,No,Yes,No,Yes,91.0,94.0,90,No
1111,Employee_1111,Hr,Lead,23,Non-Binary,19.0,0.23,0.99,Work-Life Balance,Burnout,Low,Yes,9,2.6,Yes,No,No,9,13,High,Training,2024-04-20,No,18-25,10-20 yrs,Low,Average,1,Yes,No,No,Yes,23.0,52.0,90,Yes
1112,Employee_1112,It,Intern,54,Male,1.7,0.8,0.71,Management Conflict,Relocation,High,No,5,2.5,No,No,Yes,5,1,High,Training,2024-04-21,No,46-55,<2 yrs,High,Low,1,Yes,No,Yes,Yes,80.0,50.0,50,Yes
1113,Employee_1113,Hr,Analyst,40,Male,18.0,0.72,0.41,Burnout,Compensation,High,Yes,2,2.3,No,Yes,No,7,3,Medium,Salary Adjustment,2024-04-22,Yes,36-45,10-20 yrs,High,Low,1,No,Yes,No,Yes,72.0,46.0,70,No
1114,Employee_1114,Sales,Lead,30,Female,6.4,0.81,0.43,Lack of Growth,Compensation,Medium,Yes,1,4.2,Yes,No,No,5,7,Low,Salary Adjustment,2024-04-23,Yes,26-35,5-10 yrs,High,High,1,No,Yes,No,Yes,81.0,84.0,50,No
1115,Employee_1115,Finance,Intern,49,Non-Binary,10.3,0.6,0.8,Cultural Issues,Relocation,High,No,2,4.8,No,Yes,Yes,10,1,Low,Mentorship,2024-04-24,No,46-55,10-20 yrs,Medium,High,1,No,No,Yes,Yes,60.0,96.0,100,Yes
1116,Employee_1116,Finance,Executive,56,Non-Binary,8.7,0.99,0.34,Lack of Growth,Compensation,Low,No,5,3.1,Yes,No,Yes,10,11,Low,Training,2024-04-25,Yes,56-65,5-10 yrs,High,Average,1,No,Yes,Yes,Yes,99.0,62.0,100,No
1117,Employee_1117,It,Intern,31,Female,3.9,0.24,0.64,Lack of Growth,Burnout,High,No,9,2.2,Yes,No,No,7,7,Low,Training,2024-04-26,No,26-35,2-5 yrs,Low,Low,1,No,No,No,Yes,24.0,44.0,70,Yes
1118,Employee_1118,Marketing,Manager,22,Male,7.5,0.39,0.4,Cultural Issues,Better Opportunity,Medium,Yes,7,2.5,No,Yes,No,6,1,Medium,Mentorship,2024-04-27,No,18-25,5-10 yrs,Low,Low,1,No,No,No,Yes,39.0,50.0,60,Yes
1119,Employee_1119,It,Lead,42,Female,4.3,0.52,0.6,Burnout,Relocation,Low,Yes,7,2.3,Yes,Yes,No,6,0,Medium,Salary Adjustment,2024-04-28,Yes,36-45,2-5 yrs,Medium,Low,1,No,Yes,No,No,52.0,46.0,60,No
1120,Employee_1120,Marketing,Intern,30,Non-Binary,4.5,0.56,0.82,Lack of Growth,Better Opportunity,Medium,Yes,4,3.8,Yes,No,Yes,7,3,Low,Mentorship,2024-04-29,No,26-35,2-5 yrs,Medium,High,1,No,No,Yes,Yes,56.0,76.0,70,Yes
1121,Employee_1121,Finance,Senior Developer,36,Non-Binary,4.1,0.94,0.62,Management Conflict,Better Opportunity,Medium,No,0,2.8,Yes,No,Yes,10,6,High,Training,2024-04-30,Yes,36-45,2-5 yrs,High,Average,1,Yes,Yes,Yes,Yes,94.0,56.0,100,No
1122,Employee_1122,It,Executive,56,Male,10.0,0.65,0.41,Work-Life Balance,Compensation,Medium,Yes,0,4.7,No,No,No,7,1,Medium,Salary Adjustment,2024-05-01,No,56-65,5-10 yrs,Medium,High,1,No,No,No,Yes,65.0,94.0,70,Yes
1123,Employee_1123,Operations,Lead,26,Non-Binary,16.1,0.24,0.48,Work-Life Balance,Relocation,High,No,6,2.5,Yes,No,No,8,10,High,Training,2024-05-02,No,26-35,10-20 yrs,Low,Low,1,Yes,No,No,Yes,24.0,50.0,80,Yes
1124,Employee_1124,Sales,Manager,43,Non-Binary,11.6,0.53,0.56,Lack of Growth,Better Opportunity,High,No,1,4.8,No,No,Yes,7,2,High,Promotion Offered,2024-05-03,No,36-45,10-20 yrs,Medium,High,1,Yes,No,Yes,Yes,53.0,96.0,70,Yes
1125,Employee_1125,Hr,Intern,44,Non-Binary,17.9,0.53,0.35,Burnout,Personal Reasons,Medium,No,3,3.0,No,Yes,No,7,11,High,Mentorship,2024-05-04,Yes,36-45,10-20 yrs,Medium,Average,1,Yes,Yes,No,Yes,53.0,60.0,70,No
1126,Employee_1126,Marketing,Executive,28,Male,12.9,0.97,0.71,Cultural Issues,Burnout,Medium,Yes,9,4.6,Yes,No,Yes,9,5,Low,Salary Adjustment,2024-05-05,No,26-35,10-20 yrs,High,High,1,No,No,Yes,Yes,97.0,92.0,90,Yes
1127,Employee_1127,Operations,Lead,44,Non-Binary,13.9,0.68,0.73,Better Opportunity,Compensation,Medium,No,4,4.8,No,No,No,5,1,Low,Salary Adjustment,2024-05-06,No,36-45,10-20 yrs,Medium,High,1,No,No,No,Yes,68.0,96.0,50,Yes
1128,Employee_1128,Hr,Executive,46,Female,13.5,0.71,0.34,Burnout,Relocation,Medium,Yes,7,5.0,Yes,No,No,7,8,Low,Training,2024-05-07,Yes,46-55,10-20 yrs,High,High,1,No,Yes,No,Yes,71.0,100.0,70,No
1129,Employee_1129,Hr,Manager,48,Male,9.3,0.77,0.58,Lack of Growth,Relocation,High,No,9,4.4,No,Yes,No,9,14,High,Training,2024-05-08,No,46-55,5-10 yrs,High,High,1,Yes,No,No,Yes,77.0,88.0,90,Yes
1130,Employee_1130,It,Intern,27,Female,13.9,0.82,0.59,Lack of Growth,Compensation,High,No,8,2.3,No,No,Yes,7,5,High,Mentorship,2024-05-09,No,26-35,10-20 yrs,High,Low,1,Yes,No,Yes,Yes,82.0,46.0,70,Yes
1131,Employee_1131,Hr,Executive,55,Female,1.9,0.71,0.53,Better Opportunity,Better Opportunity,Medium,Yes,0,2.2,Yes,Yes,Yes,8,5,Medium,Mentorship,2024-05-10,Yes,46-55,<2 yrs,High,Low,1,No,Yes,Yes,Yes,71.0,44.0,80,No
1132,Employee_1132,Sales,Executive,30,Male,17.3,0.39,0.69,Work-Life Balance,Compensation,High,No,8,4.2,Yes,Yes,No,7,11,Medium,Mentorship,2024-05-11,Yes,26-35,10-20 yrs,Low,High,1,No,Yes,No,Yes,39.0,84.0,70,No
1133,Employee_1133,Operations,Analyst,54,Female,15.7,0.9,0.54,Burnout,Relocation,Low,Yes,4,4.7,No,Yes,No,7,7,Low,Salary Adjustment,2024-05-12,No,46-55,10-20 yrs,High,High,1,No,No,No,Yes,90.0,94.0,70,Yes
1134,Employee_1134,Hr,Executive,27,Male,5.3,0.79,0.59,Work-Life Balance,Personal Reasons,High,No,3,2.5,No,No,Yes,9,0,Medium,Training,2024-05-13,Yes,26-35,5-10 yrs,High,Low,1,No,Yes,Yes,No,79.0,50.0,90,No
1135,Employee_1135,It,Analyst,58,Female,15.5,0.79,0.86,Better Opportunity,Better Opportunity,Medium,Yes,9,4.8,Yes,Yes,No,7,9,High,Mentorship,2024-05-14,No,56-65,10-20 yrs,High,High,1,Yes,No,No,Yes,79.0,96.0,70,Yes
1136,Employee_1136,Sales,Intern,52,Male,0.7,1.0,0.41,Cultural Issues,Compensation,High,No,4,3.8,Yes,No,No,9,2,High,Salary Adjustment,2024-05-15,No,46-55,<2 yrs,High,High,1,Yes,No,No,Yes,100.0,76.0,90,Yes
1137,Employee_1137,Finance,Lead,55,Non-Binary,4.7,0.84,0.73,Lack of Growth,Relocation,Low,No,8,2.4,No,No,Yes,5,1,High,Training,2024-05-16,Yes,46-55,2-5 yrs,High,Low,1,Yes,Yes,Yes,Yes,84.0,48.0,50,No
1138,Employee_1138,Operations,Lead,50,Non-Binary,1.8,0.86,0.65,Management Conflict,Relocation,Low,No,7,2.5,No,No,No,9,13,Low,Mentorship,2024-05-17,Yes,46-55,<2 yrs,High,Low,1,No,Yes,No,Yes,86.0,50.0,90,No
1139,Employee_1139,Hr,Intern,35,Female,15.7,0.96,0.51,Work-Life Balance,Relocation,High,Yes,9,2.2,Yes,No,No,10,0,Medium,Salary Adjustment,2024-05-18,No,26-35,10-20 yrs,High,Low,1,No,No,No,No,96.0,44.0,100,Yes
1140,Employee_1140,It,Intern,57,Non-Binary,15.2,0.32,0.81,Work-Life Balance,Personal Reasons,Low,No,4,2.4,Yes,Yes,Yes,5,10,High,Training,2024-05-19,No,56-65,10-20 yrs,Low,Low,1,Yes,No,Yes,Yes,32.0,48.0,50,Yes
1141,Employee_1141,Finance,Senior Developer,57,Male,16.4,0.6,0.69,Burnout,Better Opportunity,Low,No,10,4.2,No,Yes,Yes,10,11,Low,Mentorship,2024-05-20,Yes,56-65,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,60.0,84.0,100,No
1142,Employee_1142,Finance,Intern,36,Female,0.6,0.66,0.63,Work-Life Balance,Compensation,High,Yes,9,2.7,Yes,No,No,7,14,Low,Mentorship,2024-05-21,No,36-45,<2 yrs,Medium,Average,1,No,No,No,Yes,66.0,54.0,70,Yes
1143,Employee_1143,Marketing,Executive,29,Non-Binary,10.3,0.46,0.77,Cultural Issues,Better Opportunity,High,Yes,4,3.7,No,No,Yes,5,10,Medium,Promotion Offered,2024-05-22,Yes,26-35,10-20 yrs,Medium,High,1,No,Yes,Yes,Yes,46.0,74.0,50,No
1144,Employee_1144,Sales,Lead,47,Non-Binary,14.2,0.87,0.86,Better Opportunity,Relocation,High,Yes,0,4.2,Yes,Yes,Yes,6,5,High,Salary Adjustment,2024-05-23,Yes,46-55,10-20 yrs,High,High,1,Yes,Yes,Yes,Yes,87.0,84.0,60,No
1145,Employee_1145,Hr,Manager,57,Female,3.5,0.81,0.98,Cultural Issues,Personal Reasons,Medium,Yes,8,4.7,No,Yes,Yes,10,13,Low,Mentorship,2024-05-24,No,56-65,2-5 yrs,High,High,1,No,No,Yes,Yes,81.0,94.0,100,Yes
1146,Employee_1146,It,Lead,42,Non-Binary,13.2,0.78,0.74,Work-Life Balance,Personal Reasons,Medium,No,2,3.8,Yes,No,Yes,6,3,Low,Salary Adjustment,2024-05-25,No,36-45,10-20 yrs,High,High,1,No,No,Yes,Yes,78.0,76.0,60,Yes
1147,Employee_1147,Marketing,Analyst,49,Non-Binary,2.1,1.0,0.91,Burnout,Relocation,Low,No,0,3.7,No,No,Yes,9,5,High,Mentorship,2024-05-26,Yes,46-55,2-5 yrs,High,High,1,Yes,Yes,Yes,Yes,100.0,74.0,90,No
1148,Employee_1148,Sales,Lead,25,Female,4.0,0.41,0.3,Lack of Growth,Better Opportunity,Low,No,4,4.7,No,Yes,No,8,7,Low,Salary Adjustment,2024-05-27,No,18-25,2-5 yrs,Medium,High,1,No,No,No,Yes,41.0,94.0,80,Yes
1149,Employee_1149,Marketing,Senior Developer,37,Non-Binary,9.8,0.79,0.67,Work-Life Balance,Better Opportunity,High,No,9,2.9,Yes,No,No,7,6,Low,Salary Adjustment,2024-05-28,Yes,36-45,5-10 yrs,High,Average,1,No,Yes,No,Yes,79.0,58.0,70,No
1150,Employee_1150,Operations,Intern,43,Non-Binary,13.2,0.64,0.45,Lack of Growth,Personal Reasons,Low,No,2,2.6,No,Yes,Yes,10,14,Medium,Salary Adjustment,2024-05-29,Yes,36-45,10-20 yrs,Medium,Average,1,No,Yes,Yes,Yes,64.0,52.0,100,No
1151,Employee_1151,Sales,Intern,33,Non-Binary,3.3,0.45,0.37,Burnout,Burnout,High,Yes,5,4.6,Yes,No,Yes,6,11,Medium,Promotion Offered,2024-05-30,Yes,26-35,2-5 yrs,Medium,High,1,No,Yes,Yes,Yes,45.0,92.0,60,No
1152,Employee_1152,Sales,Lead,37,Non-Binary,4.1,0.33,0.67,Lack of Growth,Personal Reasons,Medium,No,6,2.2,Yes,No,No,8,2,Medium,Mentorship,2024-05-31,No,36-45,2-5 yrs,Low,Low,1,No,No,No,Yes,33.0,44.0,80,Yes
1153,Employee_1153,Hr,Manager,59,Female,4.5,0.92,0.82,Work-Life Balance,Personal Reasons,High,Yes,10,2.6,Yes,No,No,9,2,Medium,Salary Adjustment,2024-06-01,Yes,56-65,2-5 yrs,High,Average,1,No,Yes,No,Yes,92.0,52.0,90,No
1154,Employee_1154,Sales,Manager,58,Male,5.2,0.68,0.59,Work-Life Balance,Compensation,Low,No,3,3.2,Yes,No,No,5,5,Medium,Mentorship,2024-06-02,No,56-65,5-10 yrs,Medium,Average,1,No,No,No,Yes,68.0,64.0,50,Yes
1155,Employee_1155,Marketing,Senior Developer,50,Male,4.9,0.86,0.77,Lack of Growth,Personal Reasons,High,No,3,3.1,Yes,No,Yes,7,0,High,Mentorship,2024-06-03,Yes,46-55,2-5 yrs,High,Average,1,Yes,Yes,Yes,No,86.0,62.0,70,No
1156,Employee_1156,Sales,Analyst,39,Non-Binary,8.2,0.64,0.64,Cultural Issues,Burnout,High,Yes,1,4.1,No,No,No,10,2,Low,Mentorship,2024-06-04,No,36-45,5-10 yrs,Medium,High,1,No,No,No,Yes,64.0,82.0,100,Yes
1157,Employee_1157,Hr,Lead,31,Non-Binary,13.2,0.38,0.61,Cultural Issues,Personal Reasons,High,Yes,1,2.3,Yes,No,No,5,7,High,Mentorship,2024-06-05,Yes,26-35,10-20 yrs,Low,Low,1,Yes,Yes,No,Yes,38.0,46.0,50,No
1158,Employee_1158,Hr,Intern,39,Male,9.0,0.47,0.5,Burnout,Better Opportunity,Low,No,6,3.4,Yes,No,Yes,7,12,High,Training,2024-06-06,Yes,36-45,5-10 yrs,Medium,Average,1,Yes,Yes,Yes,Yes,47.0,68.0,70,No
1159,Employee_1159,Operations,Lead,22,Non-Binary,15.6,0.51,0.57,Cultural Issues,Compensation,High,No,10,4.4,Yes,Yes,Yes,6,2,Medium,Mentorship,2024-06-07,No,18-25,10-20 yrs,Medium,High,1,No,No,Yes,Yes,51.0,88.0,60,Yes
1160,Employee_1160,Marketing,Senior Developer,42,Male,14.5,0.98,0.54,Management Conflict,Compensation,High,No,4,4.1,No,No,No,8,0,High,Salary Adjustment,2024-06-08,No,36-45,10-20 yrs,High,High,1,Yes,No,No,No,98.0,82.0,80,Yes
1161,Employee_1161,Finance,Executive,22,Female,3.0,0.2,0.75,Lack of Growth,Personal Reasons,Low,Yes,4,3.9,Yes,Yes,Yes,9,12,Low,Training,2024-06-09,Yes,18-25,2-5 yrs,Low,High,1,No,Yes,Yes,Yes,20.0,78.0,90,No
1162,Employee_1162,Finance,Executive,36,Female,1.5,0.99,0.38,Management Conflict,Compensation,Medium,No,1,2.7,Yes,Yes,Yes,7,12,High,Mentorship,2024-06-10,No,36-45,<2 yrs,High,Average,1,Yes,No,Yes,Yes,99.0,54.0,70,Yes
1163,Employee_1163,Sales,Senior Developer,25,Female,17.6,0.98,0.36,Management Conflict,Compensation,Medium,Yes,6,3.2,No,No,Yes,6,9,High,Promotion Offered,2024-06-11,Yes,18-25,10-20 yrs,High,Average,1,Yes,Yes,Yes,Yes,98.0,64.0,60,No
1164,Employee_1164,Operations,Intern,41,Female,2.1,1.0,0.76,Lack of Growth,Personal Reasons,Low,Yes,1,2.5,Yes,No,No,10,12,Medium,Mentorship,2024-06-12,No,36-45,2-5 yrs,High,Low,1,No,No,No,Yes,100.0,50.0,100,Yes
1165,Employee_1165,It,Senior Developer,31,Female,3.4,0.58,0.68,Management Conflict,Burnout,Medium,Yes,4,3.5,Yes,Yes,No,9,13,High,Mentorship,2024-06-13,No,26-35,2-5 yrs,Medium,Average,1,Yes,No,No,Yes,58.0,70.0,90,Yes
1166,Employee_1166,Sales,Intern,44,Female,0.9,0.97,0.6,Burnout,Personal Reasons,High,Yes,4,3.8,No,No,No,7,11,High,Mentorship,2024-06-14,No,36-45,<2 yrs,High,High,1,Yes,No,No,Yes,97.0,76.0,70,Yes
1167,Employee_1167,Operations,Manager,55,Male,12.8,0.52,0.41,Burnout,Better Opportunity,Low,Yes,2,3.9,No,Yes,No,6,8,Medium,Salary Adjustment,2024-06-15,Yes,46-55,10-20 yrs,Medium,High,1,No,Yes,No,Yes,52.0,78.0,60,No
1168,Employee_1168,Marketing,Senior Developer,54,Non-Binary,11.9,0.22,0.59,Lack of Growth,Relocation,High,Yes,1,4.6,No,Yes,No,9,1,Low,Salary Adjustment,2024-06-16,Yes,46-55,10-20 yrs,Low,High,1,No,Yes,No,Yes,22.0,92.0,90,No
1169,Employee_1169,Marketing,Intern,55,Male,19.7,0.38,0.85,Better Opportunity,Burnout,High,Yes,2,2.2,No,Yes,No,5,6,Medium,Training,2024-06-17,Yes,46-55,10-20 yrs,Low,Low,1,No,Yes,No,Yes,38.0,44.0,50,No
1170,Employee_1170,Marketing,Senior Developer,31,Female,17.8,0.96,0.92,Better Opportunity,Personal Reasons,Low,No,10,3.2,Yes,Yes,Yes,8,7,Medium,Training,2024-06-18,No,26-35,10-20 yrs,High,Average,1,No,No,Yes,Yes,96.0,64.0,80,Yes
1171,Employee_1171,Marketing,Senior Developer,41,Non-Binary,8.5,0.21,0.79,Lack of Growth,Burnout,High,Yes,4,3.8,No,Yes,No,8,2,High,Salary Adjustment,2024-06-19,No,36-45,5-10 yrs,Low,High,1,Yes,No,No,Yes,21.0,76.0,80,Yes
1172,Employee_1172,Marketing,Intern,22,Non-Binary,7.7,0.64,0.34,Lack of Growth,Relocation,Low,Yes,5,3.7,No,No,No,10,12,Medium,Promotion Offered,2024-06-20,Yes,18-25,5-10 yrs,Medium,High,1,No,Yes,No,Yes,64.0,74.0,100,No
1173,Employee_1173,Operations,Intern,34,Female,6.3,0.26,0.77,Lack of Growth,Compensation,High,No,3,2.1,No,Yes,No,10,13,Medium,Salary Adjustment,2024-06-21,No,26-35,5-10 yrs,Low,Low,1,No,No,No,Yes,26.0,42.0,100,Yes
1174,Employee_1174,Operations,Analyst,22,Female,3.5,0.43,0.47,Cultural Issues,Compensation,Medium,No,6,2.6,No,Yes,Yes,5,6,Low,Promotion Offered,2024-06-22,Yes,18-25,2-5 yrs,Medium,Average,1,No,Yes,Yes,Yes,43.0,52.0,50,No
1175,Employee_1175,Hr,Senior Developer,26,Female,3.2,0.27,0.52,Lack of Growth,Relocation,High,Yes,1,4.5,Yes,No,Yes,8,9,High,Mentorship,2024-06-23,No,26-35,2-5 yrs,Low,High,1,Yes,No,Yes,Yes,27.0,90.0,80,Yes
1176,Employee_1176,Finance,Executive,37,Female,3.1,0.89,0.44,Burnout,Compensation,High,No,5,3.5,Yes,Yes,No,8,3,Low,Promotion Offered,2024-06-24,No,36-45,2-5 yrs,High,Average,1,No,No,No,Yes,89.0,70.0,80,Yes
1177,Employee_1177,Marketing,Senior Developer,36,Female,2.7,0.67,0.84,Burnout,Burnout,Low,No,8,3.2,Yes,No,Yes,7,1,Low,Mentorship,2024-06-25,No,36-45,2-5 yrs,Medium,Average,1,No,No,Yes,Yes,67.0,64.0,70,Yes
1178,Employee_1178,It,Senior Developer,49,Female,5.2,0.92,0.75,Work-Life Balance,Compensation,Medium,Yes,9,4.7,Yes,No,Yes,6,3,Medium,Mentorship,2024-06-26,No,46-55,5-10 yrs,High,High,1,No,No,Yes,Yes,92.0,94.0,60,Yes
1179,Employee_1179,Operations,Intern,52,Non-Binary,6.5,0.75,0.73,Better Opportunity,Relocation,High,No,4,2.2,Yes,Yes,No,5,7,Low,Salary Adjustment,2024-06-27,Yes,46-55,5-10 yrs,High,Low,1,No,Yes,No,Yes,75.0,44.0,50,No
1180,Employee_1180,It,Senior Developer,44,Female,19.3,0.98,0.77,Better Opportunity,Relocation,High,Yes,3,4.8,Yes,No,Yes,10,14,Low,Training,2024-06-28,Yes,36-45,10-20 yrs,High,High,1,No,Yes,Yes,Yes,98.0,96.0,100,No
1181,Employee_1181,It,Lead,38,Female,11.8,0.61,0.47,Lack of Growth,Relocation,Medium,No,8,2.1,No,Yes,Yes,6,1,Medium,Mentorship,2024-06-29,No,36-45,10-20 yrs,Medium,Low,1,No,No,Yes,Yes,61.0,42.0,60,Yes
1182,Employee_1182,It,Senior Developer,55,Non-Binary,19.8,0.71,0.61,Better Opportunity,Better Opportunity,Medium,Yes,5,3.7,Yes,No,No,8,5,Medium,Training,2024-06-30,Yes,46-55,10-20 yrs,High,High,1,No,Yes,No,Yes,71.0,74.0,80,No
1183,Employee_1183,Hr,Lead,34,Male,7.8,0.66,0.74,Lack of Growth,Burnout,Medium,No,3,3.7,No,No,Yes,6,9,High,Promotion Offered,2024-07-01,Yes,26-35,5-10 yrs,Medium,High,1,Yes,Yes,Yes,Yes,66.0,74.0,60,No
1184,Employee_1184,Operations,Executive,35,Female,9.4,0.59,0.75,Lack of Growth,Relocation,Medium,Yes,0,3.9,Yes,No,Yes,9,2,Medium,Salary Adjustment,2024-07-02,Yes,26-35,5-10 yrs,Medium,High,1,No,Yes,Yes,Yes,59.0,78.0,90,No
1185,Employee_1185,It,Intern,32,Non-Binary,6.8,0.88,0.85,Better Opportunity,Burnout,Medium,Yes,8,2.1,Yes,Yes,No,5,13,Medium,Salary Adjustment,2024-07-03,Yes,26-35,5-10 yrs,High,Low,1,No,Yes,No,Yes,88.0,42.0,50,No
1186,Employee_1186,Marketing,Senior Developer,49,Non-Binary,4.1,0.72,0.5,Better Opportunity,Better Opportunity,High,Yes,9,3.6,No,No,No,5,2,Medium,Salary Adjustment,2024-07-04,No,46-55,2-5 yrs,High,High,1,No,No,No,Yes,72.0,72.0,50,Yes
1187,Employee_1187,Sales,Lead,53,Male,3.3,0.84,0.84,Work-Life Balance,Burnout,Medium,Yes,2,2.3,Yes,Yes,Yes,5,5,High,Mentorship,2024-07-05,No,46-55,2-5 yrs,High,Low,1,Yes,No,Yes,Yes,84.0,46.0,50,Yes
1188,Employee_1188,It,Lead,56,Female,18.9,0.83,0.61,Management Conflict,Personal Reasons,Medium,No,5,2.5,Yes,Yes,Yes,7,13,Low,Mentorship,2024-07-06,No,56-65,10-20 yrs,High,Low,1,No,No,Yes,Yes,83.0,50.0,70,Yes
1189,Employee_1189,Hr,Lead,52,Female,19.7,0.35,0.77,Work-Life Balance,Better Opportunity,High,Yes,0,2.6,No,Yes,No,6,14,Medium,Promotion Offered,2024-07-07,Yes,46-55,10-20 yrs,Low,Average,1,No,Yes,No,Yes,35.0,52.0,60,No
1190,Employee_1190,Operations,Manager,38,Female,1.4,0.72,0.62,Work-Life Balance,Better Opportunity,Low,No,5,3.8,Yes,No,Yes,6,2,High,Mentorship,2024-07-08,Yes,36-45,<2 yrs,High,High,1,Yes,Yes,Yes,Yes,72.0,76.0,60,No
1191,Employee_1191,Hr,Analyst,30,Non-Binary,3.4,0.36,0.96,Better Opportunity,Compensation,High,No,2,3.2,Yes,No,Yes,10,13,Medium,Mentorship,2024-07-09,Yes,26-35,2-5 yrs,Low,Average,1,No,Yes,Yes,Yes,36.0,64.0,100,No
1192,Employee_1192,It,Executive,31,Female,8.8,0.67,0.43,Burnout,Relocation,Low,Yes,2,2.3,Yes,No,Yes,7,1,Low,Mentorship,2024-07-10,No,26-35,5-10 yrs,Medium,Low,1,No,No,Yes,Yes,67.0,46.0,70,Yes
